tr,country,name,germany,Q2a,Q3a,eu1,eu2,eu3,eu4,imm1,imm2,imm3,imm4,imm5,imm6,ref1,male,age,edu,income,unemployed,lrscale,eu_best,eu_worst
0,1,Poland,0,5,3,0,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.25,0,37,4,2,0,5,"Removing borders 
 between states",Mass immigration
0,1,Poland,0,4,6,0.5,0.25,0.5,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0,39,7,2,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Austria,0,7,3,0,0,0,0.25,0,0.5,0.5,0,0.5,0,0.25,1,48,5,5,0,6,The Euro currency,Mass immigration
0,1,Spain,0,5,2,0.5,0.5,0.25,1,0.5,0,0.75,0,0.25,0.25,0.5,0,31,4,4,0,5,"Removing borders 
 between states",Loss of national sovereignty
0,1,Hungary,0,4,6,0.5,0.5,0.25,0.25,0,0.5,0,0,0,0,0,0,21,3,7,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,6,5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0,49,3,2,0,7,Influence of Europe in the world,The Euro single currency
0,1,Spain,0,4,5,0.5,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,0,45,7,5,0,7,"Freedom to live and 
 work across the EU",The Euro single currency
0,1,Austria,0,6,8,0,0.25,0.5,0.25,0.5,0.25,0.25,0,0.5,0,0.25,0,45,3,4,0,6,Influence of Europe in the world,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,5,8,0.5,0.25,0.75,0.75,0.75,1,0.5,1,0.5,1,0.5,1,36,7,3,0,4,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,12,6,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0,0.5,0.5,0,46,3,1,0,3,Higher standards for consumers,The refugee crisis
0,1,Poland,0,6,8,0.5,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.5,1,35,7,3,0,4,Influence of Europe in the world,"Bureaucracy and 
 excessive regulation"
0,1,Austria,0,6,8,0,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0,45,2,3,0,6,Influence of Europe in the world,"Bureaucracy and 
 excessive regulation"
0,1,Spain,0,4,6,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0.25,0,25,6,4,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Hungary,0,10,6,0.5,0.25,0.75,0.75,0.25,0.5,0.5,0.75,0.25,0.25,0.5,0,67,6,3,0,5,Support for deprived regions,The refugee crisis
0,1,Hungary,0,4,8,0,0.25,0.75,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.25,1,48,6,2,0,5,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,8,2,0.5,0,0.75,0.75,0,1,0.25,0.75,0.25,1,0.5,0,54,3,2,0,3,A European identity,Loss of national sovereignty
0,1,Austria,0,2,6,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0,0,0.25,0.25,0,29,4,3,0,10,Protection of the environment,The refugee crisis
0,1,Austria,0,14,5,0,0.5,0,0,0,1,0,0,0,0,0,0,50,4,4,0,10,,The Euro single currency
0,1,Spain,0,3,2,0,0.5,0.25,0.75,0.25,0,0.5,0.25,0.75,0,0.25,0,38,5,4,0,5,The EU single market,Loss of national sovereignty
0,1,Spain,0,3,5,0.5,0.75,0.25,0.75,0.25,0.25,0,0,0,0.5,0.25,0,36,6,4,0,7,The EU single market,The Euro single currency
0,1,Poland,0,5,8,0,0.25,0.75,0.75,0.25,0.75,0.25,0.75,0.25,0.25,0.5,1,68,7,2,0,4,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Spain,0,7,1,0,1,0.25,1,0.75,0.25,0.25,0,0,0,0.25,1,71,5,3,0,3,The Euro currency,Unemployment
0,1,Poland,0,8,12,0.5,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0.25,0.75,0.5,1,51,7,3,0,5,A European identity,None
0,1,Spain,0,1,9,0.5,0.75,0.5,0.5,0.5,0.25,0.5,0.25,0,0.25,0.5,0,25,5,4,0,4,"Peace on the 
 European continent",Lack of democracy
0,1,Poland,0,4,8,0.5,0,1,0.75,0.25,0.75,0,0.5,0,0.25,0.5,1,57,3,3,0,2,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Belgium,0,1,6,0.5,1,0.75,1,0.25,0.25,0.75,0.75,0,0,0.75,1,43,0,3,1,4,"Peace on the 
 European continent",The refugee crisis
0,1,Poland,0,4,6,0.5,0.25,0.75,0.75,0.5,1,0.75,1,0.75,1,1,0,31,7,2,1,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,0,United Kingdom,,1,5,0,0,0.25,0.5,1,1,1,0.75,1,0.25,1,1,72,3,4,0,4,"Peace on the 
 European continent",The Euro single currency
0,1,Austria,0,7,1,0.5,0,1,0.25,,,,,,,0.5,1,60,4,2,1,0,The Euro currency,Unemployment
0,1,Austria,0,7,9,1,0.75,0,0.75,0.75,1,1,0.75,0.75,1,0.75,0,57,5,4,1,2,The Euro currency,Lack of democracy
0,1,Hungary,0,5,2,0,0,0,0.25,0,1,0,0.5,0,0,0,0,28,7,1,0,5,"Removing borders 
 between states",Loss of national sovereignty
0,1,Hungary,0,7,8,0,0.5,0,0.75,0.25,0.75,0,0,0,0,0.5,1,46,4,1,0,5,The Euro currency,"Bureaucracy and 
 excessive regulation"
0,1,Belgium,0,3,8,1,0.75,0.25,0.25,0.75,0.75,0.5,0.25,0.5,0.25,0.5,0,33,6,3,0,7,The EU single market,"Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,4,8,0.5,0.5,0.5,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.5,1,60,2,2,0,2,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Austria,0,5,8,0,0,0,0,0,0,0,0,0,0,0,1,58,8,6,0,6,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Austria,0,7,6,1,1,0.75,0.75,0.5,1,0.5,0.75,0.25,0.75,0.5,1,69,5,5,0,2,The Euro currency,The refugee crisis
0,1,Hungary,0,4,6,0,0.5,0.5,0.5,0.25,0.75,0.5,0.75,0.5,0.75,0.25,0,38,6,3,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,5,3,0,0.25,0.5,0.5,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0,51,3,2,0,5,"Removing borders 
 between states",Mass immigration
0,1,Spain,0,14,5,0,0,0.5,0.5,0.25,0.5,0.5,0.5,0.75,0.5,0.5,0,47,6,4,0,0,,The Euro single currency
0,1,Hungary,0,10,6,0,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,62,3,2,0,10,Support for deprived regions,The refugee crisis
0,1,Poland,0,10,8,0,0.5,0.75,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,1,32,7,3,0,7,Support for deprived regions,"Bureaucracy and 
 excessive regulation"
0,1,Austria,0,8,1,0.5,0.25,0.5,0.25,0.5,1,0.75,0.75,0.5,0.25,0.75,1,71,5,4,0,5,A European identity,Unemployment
0,1,Hungary,0,6,8,0,0.25,0.75,0.75,0,1,0,0,0,0,0.75,1,36,4,3,0,7,Influence of Europe in the world,"Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,1,6,0,0.5,0.5,0.5,0,1,0,0.5,0.25,0.25,0,0,34,2,2,0,5,"Peace on the 
 European continent",The refugee crisis
0,1,Poland,0,7,3,0,0.5,0.25,0,0,0.5,0,1,0,0,0.5,1,32,3,2,0,2,The Euro currency,Mass immigration
0,1,Hungary,0,4,6,0,0.5,0.5,0,0,1,0,1,0.5,1,0,1,48,2,2,0,4,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,9,2,0.5,0,0.5,0.75,0,0.5,0,0.5,0.25,0.25,0.5,0,19,4,1,0,5,Democratic values,Loss of national sovereignty
0,1,Austria,0,1,6,1,0.25,0.25,0.5,0.75,1,0.75,1,0.25,0.75,0.75,1,58,7,4,1,3,"Peace on the 
 European continent",The refugee crisis
0,1,Austria,0,4,5,0,0.25,0.75,0.75,0.25,1,0.75,1,0.75,0.25,0.75,1,31,4,3,0,3,"Freedom to live and 
 work across the EU",The Euro single currency
0,1,Hungary,0,1,8,1,1,1,1,0.5,1,0,1,0.25,1,0.5,1,36,4,2,0,5,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,5,8,0.5,0,1,0.75,0.5,0.5,0.75,1,0.25,0.75,0.75,1,48,3,2,0,5,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,2,10,0.5,0.75,0.75,0.25,0.25,0.75,0.25,0.75,1,0.75,0.5,1,55,2,1,0,6,Protection of the environment,Enlargement to other countries
0,1,Austria,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,49,7,3,0,10,,Mass immigration
0,1,Hungary,0,3,6,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.5,0.25,0,0.25,1,34,6,1,0,8,The EU single market,The refugee crisis
0,1,Poland,0,9,6,0.5,0.25,0.75,0.75,1,0.25,0.25,0.5,0.25,0.25,0.75,1,35,7,3,0,7,Democratic values,The refugee crisis
0,1,Hungary,0,1,6,0,0,0.5,0.5,0,0.75,0,0,0,0,0,0,36,4,2,0,7,"Peace on the 
 European continent",The refugee crisis
0,0,United Kingdom,,14,12,0,0.5,0.25,0.5,0,0.5,0.75,0,0.5,1,0,0,22,3,1,1,5,,None
0,1,Austria,0,10,2,0.5,0,0.5,0.5,0,0.25,0,0,0,0,0.25,1,57,5,5,0,5,Support for deprived regions,Loss of national sovereignty
0,1,Hungary,0,11,9,0,0,0,0,0,1,0,0,0,0,0,0,30,6,3,0,10,Protection of workers' rights,Lack of democracy
0,1,Austria,0,7,8,0,0.25,0.75,0.75,0.5,0,0.75,0,0,0,0.25,0,65,5,3,0,4,The Euro currency,"Bureaucracy and 
 excessive regulation"
0,1,Poland,0,1,8,1,0.75,1,1,0.75,0.25,0.75,0.75,0.75,0.75,0.25,1,40,3,4,0,6,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Austria,0,4,2,0.5,0,0,0.25,0.5,0.5,0.75,0.25,0.5,0.25,0.5,0,43,7,4,0,6,"Freedom to live and 
 work across the EU",Loss of national sovereignty
0,1,Austria,0,5,5,0.5,0.25,0.5,0.25,0.75,0.75,0.25,0,0.25,0.25,0.5,1,51,5,3,0,5,"Removing borders 
 between states",The Euro single currency
0,1,Spain,0,3,10,0,0.25,0,0.25,0.75,0.75,0,0,1,0,0.25,0,68,4,3,0,9,The EU single market,Enlargement to other countries
0,1,Spain,0,1,4,0.5,0.75,1,1,1,1,1,1,1,1,1,0,70,6,6,0,1,"Peace on the 
 European continent",Economic austerity
0,1,Austria,0,4,5,1,1,0.75,1,0.75,0.75,0.75,0.5,0.5,1,0.5,0,27,5,5,0,3,"Freedom to live and 
 work across the EU",The Euro single currency
0,1,Poland,0,2,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,23,6,4,0,5,Protection of the environment,Economic austerity
0,0,United Kingdom,,13,2,0,0,0,0,0,0,0,0,0,0,0,1,52,2,6,0,8,,Loss of national sovereignty
0,1,Spain,0,4,4,1,1,0.25,0,0.5,1,0.5,1,0.75,0.75,0.75,1,68,6,5,0,1,"Freedom to live and 
 work across the EU",Economic austerity
0,1,Spain,0,5,6,1,0.75,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.75,0.75,1,52,4,4,0,0,"Removing borders 
 between states",The refugee crisis
0,1,Hungary,0,5,6,1,0.25,0.75,0.75,0.25,1,0.25,0.75,0.25,0.75,0.5,1,69,7,2,0,3,"Removing borders 
 between states",The refugee crisis
0,1,Poland,0,4,6,0.5,0.25,0.75,0.25,0.25,0.75,0.25,0.5,0.25,0.25,0.25,1,29,3,2,0,7,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,5,6,0,0,0,0,0,1,0,0,0,0,0.25,1,44,3,1,1,5,"Removing borders 
 between states",The refugee crisis
0,1,Austria,0,1,6,0,0.75,0.5,0.5,0.75,0.25,0.5,0.25,0.25,0.5,0.5,1,32,5,5,0,7,"Peace on the 
 European continent",The refugee crisis
0,1,Austria,0,8,8,1,0,0.5,0.75,0.75,1,0.75,0.75,1,0.75,0.75,1,39,4,2,1,5,A European identity,"Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,9,1,0.5,0.5,0.25,0.75,1,0.75,0,0.25,0.25,0.25,0.5,1,21,2,1,0,8,Democratic values,Unemployment
0,1,Poland,0,5,6,0.5,0.25,0.75,0.75,1,1,0,0.5,0.25,0.25,0.75,0,30,6,3,0,0,"Removing borders 
 between states",The refugee crisis
0,1,Hungary,0,5,6,0.5,0.5,0.25,0.5,0.25,0.25,0,0,0,0.25,0,0,36,4,1,0,1,"Removing borders 
 between states",The refugee crisis
0,0,United Kingdom,,6,6,0.5,0.25,0.75,0.75,0.5,1,0.5,0.75,0.5,1,0.75,1,78,4,3,0,3,Influence of Europe in the world,The refugee crisis
0,1,Poland,0,5,6,0,0.25,0.25,0.25,0,0.25,0,0.5,0,0,0.5,0,22,3,3,0,6,"Removing borders 
 between states",The refugee crisis
0,1,Hungary,0,3,6,0,0,0.25,0,0,0.5,0,0,0,0,0,1,23,3,3,0,8,The EU single market,The refugee crisis
0,1,Poland,0,5,8,0,0.25,0.25,0.75,0.5,0.75,0.5,0.75,0.75,0.75,0.25,1,26,6,3,0,4,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Spain,0,3,3,1,0.75,0,0.25,0,0,0,0,0,0,0,1,69,6,2,0,8,The EU single market,Mass immigration
0,0,United Kingdom,,4,5,0.5,0.25,0.75,0.75,1,0.75,0.25,0.75,0.25,0.75,0.25,0,32,7,1,0,8,"Freedom to live and 
 work across the EU",The Euro single currency
0,1,Austria,0,5,8,0,0,1,0.75,1,1,1,0.75,1,1,0.5,0,40,7,6,0,5,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Spain,0,4,1,1,0.75,0.5,0.25,0.25,0.25,0,0,0,0.25,0,1,31,6,4,0,8,"Freedom to live and 
 work across the EU",Unemployment
0,1,Austria,0,1,6,1,0.25,0.25,0.75,0.75,1,0.75,0.5,0.75,0.75,0.75,1,47,7,7,0,5,"Peace on the 
 European continent",The refugee crisis
0,1,Poland,0,5,6,0,0,0.5,0.75,0.25,0.75,0.25,0.75,0.75,0.75,0.5,1,45,3,2,0,6,"Removing borders 
 between states",The refugee crisis
0,1,Austria,0,1,6,1,0.75,0.25,0.5,0.75,1,0.75,0.75,0.75,0.75,0.5,1,67,4,6,0,7,"Peace on the 
 European continent",The refugee crisis
0,0,United Kingdom,,4,8,0,0.5,0.75,0.25,0.5,0.75,0.5,0.75,0.25,0.25,0.25,0,36,3,1,0,5,"Freedom to live and 
 work across the EU","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,4,6,0,0.5,0.25,0.75,0.5,0.75,0.25,0.5,0,0.75,0.75,1,38,3,3,0,9,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,4,6,0,0.25,0.75,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.75,1,39,3,2,0,0,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Hungary,0,5,3,0,0.5,0.25,0.5,0.25,0.75,0.25,0.5,0.5,0.25,0.5,1,26,6,2,0,5,"Removing borders 
 between states",Mass immigration
0,1,Poland,0,14,3,0,0,0,0,0,0.5,0,0.5,0,0,0,1,22,3,2,0,10,,Mass immigration
0,1,Austria,0,7,6,0,0,0.25,0.75,0.5,0.75,0.25,0,0.25,0,0.25,0,47,4,5,0,6,The Euro currency,The refugee crisis
0,1,Poland,0,5,3,0.5,0.5,0.75,0.5,0,0.5,0,0,0,0,0.5,0,39,3,2,0,5,"Removing borders 
 between states",Mass immigration
0,1,Spain,0,4,4,0,0.25,0.75,0.75,0.5,0.75,0.25,0.25,0.5,0.75,0.75,1,36,5,4,0,3,"Freedom to live and 
 work across the EU",Economic austerity
0,1,Poland,0,5,8,0.5,0.75,0.25,0.5,0,0,0,0.25,0.25,0,0.25,1,39,3,2,0,3,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Spain,0,4,2,0,0.25,0.75,0.75,0.5,1,0.5,0.5,0.25,0.5,0.75,0,48,7,5,0,1,"Freedom to live and 
 work across the EU",Loss of national sovereignty
0,1,Hungary,0,4,4,1,0.75,0.5,0.5,0.5,1,0.5,1,0.25,0.75,0.75,0,57,5,2,0,0,"Freedom to live and 
 work across the EU",Economic austerity
0,1,Hungary,0,5,9,0.5,0.25,0.75,0.75,0.25,1,0.25,0.75,1,0.75,0.25,0,39,4,2,0,5,"Removing borders 
 between states",Lack of democracy
0,1,Hungary,0,5,8,0.5,0.75,0.5,0.75,0.5,1,0.5,1,1,0.75,0.5,1,43,7,3,0,2,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,6,3,0.5,0.75,,,0.25,1,0.25,0.75,0,0.5,0.75,1,64,6,2,0,4,Influence of Europe in the world,Mass immigration
0,1,Hungary,0,4,6,0,0.5,0.75,0.75,0.25,0,0,1,0,1,0,0,60,2,1,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,1,6,0.5,0.5,0.75,1,0.75,0.75,0.75,0.5,0.25,0.5,0.5,1,46,7,1,1,5,"Peace on the 
 European continent",The refugee crisis
0,1,Poland,0,1,6,0,0.5,0.5,0.75,0.25,0.25,0,0.75,0,0.75,0.25,1,34,6,3,0,5,"Peace on the 
 European continent",The refugee crisis
0,1,Austria,0,14,2,0,0,0,1,0,0.25,0,0,0,0,0,1,69,5,5,0,10,,Loss of national sovereignty
0,1,Poland,0,5,8,0,0.25,0.75,0.5,0.25,0.75,0,0.5,0.25,0.25,0.25,1,46,7,4,0,7,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,5,9,0.5,0.5,0.75,0.5,0.5,0.5,0.75,0.5,0.25,0.25,0.5,0,30,7,2,0,7,"Removing borders 
 between states",Lack of democracy
0,1,Austria,0,3,8,0,0,0.25,0.25,0.25,0.75,0.75,0,0.25,0.25,0,0,21,5,4,0,6,The EU single market,"Bureaucracy and 
 excessive regulation"
0,1,Austria,0,14,6,0,0,0.25,0.5,0.25,0.75,0.5,0.25,0.25,0,0.25,1,51,4,4,0,2,,The refugee crisis
0,1,Poland,0,5,6,0.5,0.5,0.75,0.5,0.75,0.75,0.25,0.75,0.5,0.75,0.5,0,25,7,3,0,5,"Removing borders 
 between states",The refugee crisis
0,1,Spain,0,3,1,0,0.5,0.75,0.75,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0,70,6,3,0,2,The EU single market,Unemployment
0,1,Austria,0,10,5,0,0.25,0,0.75,0.5,0.5,0.75,0.25,0.25,0.25,0.75,1,57,4,5,0,6,Support for deprived regions,The Euro single currency
0,1,Austria,0,1,8,1,1,0.75,0.75,0.5,1,0.25,0.25,0.25,0.75,0.5,1,68,5,1,0,5,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,0,United Kingdom,,3,8,0.5,0.5,0.75,0.75,1,0.25,0.75,0.75,0.5,0.5,0.5,0,74,3,1,0,8,The EU single market,"Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,2,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,33,5,2,0,8,Protection of the environment,Unemployment
0,1,Spain,0,3,3,1,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,1,26,6,3,1,8,The EU single market,Mass immigration
0,1,Poland,0,4,6,0.5,0.25,0.75,0.75,0.75,0.75,0.25,0.5,0,0.75,0.25,0,43,4,1,0,10,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Austria,0,14,6,0,0,0,0,0,0,0,0,0,0,0,1,50,5,5,0,5,,The refugee crisis
0,1,Spain,0,8,3,0.5,0.5,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0,49,4,3,0,6,A European identity,Mass immigration
0,1,Austria,0,1,8,0,0.25,0,0.25,0.75,0.5,0.75,0.5,0,0.25,0.5,1,64,6,6,0,3,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,5,8,0.5,0.25,0.5,0.5,0.25,0,0.75,0.25,0.25,0,0.25,1,44,3,2,0,2,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,1,12,1,1,0.75,0.75,0.75,1,0.75,1,1,1,0.75,1,37,7,2,0,4,"Peace on the 
 European continent",None
0,1,Hungary,0,10,3,0,0,0.25,0.25,0,0.75,0,0,0,0.25,0.25,0,36,6,3,0,5,Support for deprived regions,Mass immigration
0,1,Poland,0,5,6,1,0.5,0.5,0.5,0.25,0.25,0.5,0.25,0,0,0.5,1,44,3,2,0,5,"Removing borders 
 between states",The refugee crisis
0,1,Poland,0,6,6,1,1,0,1,1,0,1,0,0,0,1,0,31,6,2,0,8,Influence of Europe in the world,The refugee crisis
0,1,Hungary,0,10,6,0,0.5,0.25,0.75,0,0,0.5,0.25,0.25,0.5,1,0,54,3,1,0,0,Support for deprived regions,The refugee crisis
0,1,Austria,0,10,6,0,0,0.5,0.75,0.75,0.75,0.75,0.75,0.5,0.25,0.5,1,50,8,4,0,5,Support for deprived regions,The refugee crisis
0,1,Poland,0,5,6,0,0.75,0.75,0.75,0,0.25,0,0.5,0,0,0.25,1,40,3,1,0,5,"Removing borders 
 between states",The refugee crisis
0,1,Poland,0,4,3,0,0.5,0.25,0.5,0.25,0,0.25,0.25,0.5,0.75,0.25,1,43,3,2,0,2,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Poland,0,4,6,0,0,0,0.75,0.75,0,1,0,0,0.5,0.5,0,46,4,3,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Poland,0,1,8,0,0,0,0.5,0.75,0.5,0.75,0.5,0.25,0.5,0.25,0,49,7,3,0,4,"Peace on the 
 European continent","Bureaucracy and 
 excessive regulation"
0,1,Spain,0,8,4,0.5,0.5,0,0,0,0.25,0,0,0.75,0,0.25,1,41,4,4,0,3,A European identity,Economic austerity
0,1,Poland,0,4,6,0,0.5,0,0,0,0.25,0.25,0,0,0,0.25,0,29,7,3,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Hungary,0,3,4,0,0.75,0.5,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0,61,3,2,0,9,The EU single market,Economic austerity
0,1,Poland,0,4,6,0,0.5,0.5,0,0.5,1,0,0,0,0,0,0,24,7,4,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Hungary,0,3,6,1,0.5,0.25,0.25,0.25,0.75,0.25,0.75,0.25,0.5,0.5,1,35,3,2,0,5,The EU single market,The refugee crisis
0,1,Poland,0,4,6,0,0.25,0.5,0.5,0.75,1,0.5,0.5,0.25,0.25,0.75,1,52,6,3,0,5,"Freedom to live and 
 work across the EU",The refugee crisis
0,0,United Kingdom,,4,9,0,0,0.5,0.75,0.75,0.75,0.75,0.75,1,0.5,0.5,0,34,3,4,0,5,"Freedom to live and 
 work across the EU",Lack of democracy
0,1,Spain,0,8,6,1,1,1,1,0.25,0,0.25,0,0,0,0,0,40,6,3,0,10,A European identity,The refugee crisis
0,1,Hungary,0,10,8,0,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0,0,60,6,2,0,7,Support for deprived regions,"Bureaucracy and 
 excessive regulation"
0,1,Belgium,0,1,3,1,0.75,0.25,0.25,0,0.25,0,0,0,0,0.25,1,66,3,4,0,8,"Peace on the 
 European continent",Mass immigration
0,1,Poland,0,10,8,0.5,0,1,1,0.25,0.5,0.75,0.75,0.25,0.5,0.5,1,32,7,1,0,5,Support for deprived regions,"Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,5,3,0,0,0,0,0,1,0,0,0,0.25,0,1,46,4,3,0,8,"Removing borders 
 between states",Mass immigration
0,1,Poland,0,5,6,0,0,0.5,0.75,0.25,0.75,0,0.5,0,0.75,0.25,0,46,7,3,0,10,"Removing borders 
 between states",The refugee crisis
0,1,Poland,0,7,5,0.5,0.75,0.5,0.75,0.25,0.5,0.25,0.75,0.5,0.75,0.75,1,24,3,3,0,6,The Euro currency,The Euro single currency
0,1,Poland,0,4,6,0,0,0.5,0.75,0.5,0.75,0.5,0.5,0,0.75,0.75,0,72,7,2,0,8,"Freedom to live and 
 work across the EU",The refugee crisis
0,1,Hungary,0,12,6,0,0,0.5,0.75,0,0.75,0,0.5,0.25,0.25,0.25,0,38,7,3,0,7,Higher standards for consumers,The refugee crisis
0,0,United Kingdom,,6,1,0.5,0.75,0.25,0.75,0,1,0.25,0,0.25,0,0,0,69,2,2,0,5,Influence of Europe in the world,Unemployment
0,1,Poland,0,10,6,0.5,0.75,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,1,31,7,3,0,6,Support for deprived regions,The refugee crisis
0,1,Austria,0,3,2,0,0,0.5,0.75,0.75,0.75,0.5,0.5,0.5,0.25,0.5,0,64,5,3,0,2,The EU single market,Loss of national sovereignty
0,1,Spain,0,5,2,1,1,1,0,0.75,1,0.75,0.75,0.75,0.75,0.5,1,50,4,3,0,5,"Removing borders 
 between states",Loss of national sovereignty
0,1,Poland,0,6,6,1,0.25,0.75,0.75,0.5,0.5,0.5,0.5,0,0.5,0,0,30,7,1,0,5,Influence of Europe in the world,The refugee crisis
0,1,Hungary,0,5,3,0,0.75,0.75,0.75,0,0.75,0,0.25,0,0.5,0.5,1,49,3,1,0,2,"Removing borders 
 between states",Mass immigration
0,1,Hungary,0,10,1,0.5,0.5,0.5,0.5,0,1,0,0,0,0,0,0,33,3,2,0,5,Support for deprived regions,Unemployment
0,1,Austria,0,1,1,0.5,0,1,0.75,0.75,0.25,1,0.25,0.5,0.75,0.5,1,29,7,2,1,5,"Peace on the 
 European continent",Unemployment
0,1,Hungary,0,5,6,0.5,0.25,0.5,0.25,0,0.25,0.25,0,0,0,0,0,63,6,3,0,2,"Removing borders 
 between states",The refugee crisis
0,1,Austria,0,4,3,0,0,0,0.5,0,0.25,0.25,0,0,0,0.25,0,63,3,4,0,5,"Freedom to live and 
 work across the EU",Mass immigration
0,1,Poland,0,5,8,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,37,7,2,0,5,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Hungary,0,5,8,0,0.75,0.25,0.5,0.5,1,0.5,0.5,0.5,0.75,0.5,0,36,7,3,0,5,"Removing borders 
 between states","Bureaucracy and 
 excessive regulation"
0,1,Poland,0,4,1,0.5,0.5,0.75,0.75,0.75,0.75,0.75,0.75,0.25,0.25,0.5,0,46,7,2,0,1,"Freedom to live and 
 work across the EU",Unemployment
0,1,Austria,0,4,3,0,0,0.25,0.5,0.25,0.25,0.25,0.25,0,0,0.25,0,68,3,3,0,5,"Freedom to live and 
 work across the EU",Mass immigration
0,0,United Kingdom,,3,3,0,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.75,0,0.5,0,69,2,3,0,5,The EU single market,Mass immigration
0,1,Hungary,0,4,6,0.5,0.25,0.25,0.75,0.25,1,0.25,1,0.5,1,0.5,1,42,4,3,0,4,"Freedom to live and 
 work across the EU",The refugee crisis
